"","wave","happiness","religionmem","freedom","health","income"
"10886",7,2,1,10,2,6
"10887",7,2,NA,8,3,8
"10888",7,3,2,6,4,2
"10889",7,1,1,10,1,6
"10890",7,2,2,8,2,5
"10891",7,3,2,5,3,7
"10892",7,3,2,10,2,5
"10893",7,3,1,5,3,5
"10894",7,1,1,6,2,5
"10895",7,2,2,7,2,1
"10896",7,2,2,6,4,3
"10897",7,2,2,5,3,4
"10898",7,1,1,8,2,5
"10899",7,2,1,6,3,2
"10900",7,1,2,10,2,6
"10901",7,3,2,8,1,7
"10902",7,1,2,10,2,4
"10903",7,2,2,7,1,3
"10904",7,2,2,7,2,3
"10905",7,2,2,8,2,5
"10906",7,2,2,10,2,4
"10907",7,2,1,8,3,1
"10908",7,3,2,9,3,4
"10909",7,1,1,6,1,7
"10910",7,2,2,10,2,5
"10911",7,1,2,8,2,6
"10912",7,2,2,8,2,8
"10913",7,1,1,10,2,5
"10914",7,3,2,4,4,6
"10915",7,1,2,5,3,6
"10916",7,2,1,10,3,3
"10917",7,2,1,8,1,3
"10918",7,1,1,8,1,7
"10919",7,2,2,9,2,6
"10920",7,3,2,5,3,1
"10921",7,2,1,7,3,6
"10922",7,2,1,7,2,7
"10923",7,2,2,6,2,6
"10924",7,2,2,7,1,7
"10925",7,2,2,7,3,4
"10926",7,1,2,6,2,5
"10927",7,2,2,9,2,5
"10928",7,3,2,7,3,3
"10929",7,2,2,9,3,4
"10930",7,2,2,10,2,6
"10931",7,2,1,7,3,4
"10932",7,2,2,7,2,6
"10933",7,2,1,9,1,8
"10934",7,2,2,7,2,5
"10935",7,2,2,10,2,NA
"10936",7,2,2,9,2,3
"10937",7,2,2,9,1,7
"10938",7,2,1,8,2,5
"10939",7,2,2,8,3,6
"10940",7,1,1,10,1,8
"10941",7,2,2,10,1,10
"10942",7,2,1,8,2,6
"10943",7,1,1,8,2,3
"10944",7,1,1,8,2,8
"10945",7,1,2,7,1,5
"10946",7,2,1,4,3,7
"10947",7,2,1,10,1,6
"10948",7,1,1,6,3,5
"10949",7,2,2,8,2,4
"10950",7,2,1,9,1,6
"10951",7,2,1,6,3,7
"10952",7,1,2,8,2,4
"10953",7,2,2,7,2,8
"10954",7,2,2,6,3,5
"10955",7,1,2,10,3,3
"10956",7,2,2,7,1,6
"10957",7,2,2,10,3,4
"10958",7,3,2,6,2,3
"10959",7,2,2,6,2,3
"10960",7,2,1,7,2,5
"10961",7,2,2,8,2,4
"10962",7,2,2,8,3,4
"10963",7,2,2,10,1,5
"10964",7,2,2,10,2,7
"10965",7,3,2,6,1,2
"10966",7,2,2,7,2,6
"10967",7,1,1,9,1,7
"10968",7,2,1,7,3,5
"10969",7,2,2,8,1,3
"10970",7,2,1,7,2,6
"10971",7,2,2,10,2,3
"10972",7,3,2,7,2,6
"10973",7,3,2,7,2,3
"10974",7,2,2,6,2,6
"10975",7,2,2,5,3,3
"10976",7,2,1,10,1,6
"10977",7,2,1,9,3,3
"10978",7,2,2,7,2,7
"10979",7,3,2,9,3,4
"10980",7,2,2,8,2,6
"10981",7,2,2,7,3,5
"10982",7,2,1,7,1,6
"10983",7,1,2,10,4,1
"10984",7,1,2,7,4,3
"10985",7,2,1,8,3,5
"10986",7,3,2,6,2,5
"10987",7,2,2,4,2,8
"10988",7,2,1,6,2,5
"10989",7,2,2,7,2,5
"10990",7,2,2,9,2,4
"10991",7,2,2,5,2,1
"10992",7,2,2,9,3,4
"10993",7,3,1,3,2,5
"10994",7,1,1,9,1,7
"10995",7,4,1,7,3,5
"10996",7,2,2,7,2,4
"10997",7,3,1,2,2,2
"10998",7,1,1,10,2,7
"10999",7,1,2,9,2,7
"11000",7,2,2,7,2,7
"11001",7,2,2,6,2,4
"11002",7,2,2,9,3,5
"11003",7,2,1,10,2,5
"11004",7,1,2,9,1,9
"11005",7,2,2,8,2,5
"11006",7,2,2,5,3,3
"11007",7,2,2,7,3,6
"11008",7,3,2,10,3,2
"11009",7,2,2,8,3,1
"11010",7,2,2,9,1,8
"11011",7,2,2,8,2,8
"11012",7,1,2,10,2,5
"11013",7,2,1,9,2,3
"11014",7,2,2,9,2,4
"11015",7,2,2,7,2,5
"11016",7,2,2,10,1,6
"11017",7,3,2,8,1,3
"11018",7,2,2,9,1,6
"11019",7,2,1,6,3,4
"11020",7,2,1,9,2,2
"11021",7,2,2,9,2,5
"11022",7,2,2,8,2,6
"11023",7,1,2,8,1,7
"11024",7,2,2,7,1,6
"11025",7,2,2,7,2,5
"11026",7,3,1,6,1,6
"11027",7,2,2,10,2,5
"11028",7,2,2,8,2,6
"11029",7,2,2,8,3,6
"11030",7,2,1,7,2,6
"11031",7,2,2,9,2,6
"11032",7,2,2,4,3,6
"11033",7,1,1,8,1,5
"11034",7,3,2,7,2,1
"11035",7,1,1,9,1,6
"11036",7,2,1,8,2,6
"11037",7,2,2,10,2,4
"11038",7,2,2,8,2,3
"11039",7,2,1,10,2,7
"11040",7,2,2,8,2,6
"11041",7,1,2,9,2,6
"11042",7,3,1,8,2,8
"11043",7,2,1,6,1,3
"11044",7,2,2,10,2,5
"11045",7,2,2,10,2,7
"11046",7,1,2,9,2,6
"11047",7,2,2,8,2,6
"11048",7,2,2,8,2,7
"11049",7,1,1,5,1,5
"11050",7,2,2,7,3,6
"11051",7,2,1,6,3,3
"11052",7,2,2,7,1,5
"11053",7,2,2,10,2,3
"11054",7,3,2,6,2,4
"11055",7,3,2,7,2,3
"11056",7,2,2,10,2,5
"11057",7,2,2,7,3,5
"11058",7,2,2,8,1,5
"11059",7,2,2,8,2,5
"11060",7,2,2,10,3,1
"11061",7,2,2,7,2,5
"11062",7,2,2,9,2,4
"11063",7,2,2,3,2,5
"11064",7,2,2,8,3,2
"11065",7,2,2,8,2,10
"11066",7,2,2,10,2,7
"11067",7,2,2,9,1,1
"11068",7,2,1,10,2,5
"11069",7,2,2,10,1,5
"11070",7,2,1,9,2,6
"11071",7,2,2,7,2,6
"11072",7,1,1,8,1,6
"11073",7,1,2,10,2,6
"11074",7,3,2,3,3,5
"11075",7,2,1,10,3,10
"11076",7,3,1,8,3,6
"11077",7,2,1,8,2,3
"11078",7,2,2,8,2,5
"11079",7,2,2,9,1,6
"11080",7,1,2,8,1,5
"11081",7,1,2,10,1,5
"11082",7,1,1,10,1,3
"11083",7,1,2,10,1,5
"11084",7,2,2,7,2,5
"11085",7,1,1,10,3,1
"11086",7,1,1,5,2,NA
"11087",7,2,1,6,2,6
"11088",7,2,2,10,2,8
"11089",7,1,2,10,1,7
"11090",7,2,2,7,5,3
"11091",7,1,1,8,1,5
"11092",7,2,1,5,2,3
"11093",7,2,2,9,2,3
"11094",7,1,1,8,1,7
"11095",7,2,1,8,2,NA
"11096",7,2,2,10,1,3
"11097",7,2,2,8,3,3
"11098",7,1,1,9,1,7
"11099",7,2,2,8,2,4
"11100",7,3,2,7,3,7
"11101",7,2,2,10,2,5
"11102",7,2,1,8,1,6
"11103",7,2,2,8,1,6
"11104",7,2,2,10,2,8
"11105",7,2,2,6,3,NA
"11106",7,1,1,10,1,5
"11107",7,2,1,10,1,6
"11108",7,1,1,9,2,6
"11109",7,2,2,7,2,3
"11110",7,3,2,3,3,2
"11111",7,2,1,7,2,6
"11112",7,3,2,6,4,2
"11113",7,2,2,8,2,4
"11114",7,3,1,4,2,2
"11115",7,1,1,10,1,10
"11116",7,2,1,8,2,5
"11117",7,1,2,8,4,3
"11118",7,2,2,7,1,4
"11119",7,2,2,5,3,7
"11120",7,2,2,8,1,4
"11121",7,3,2,1,4,5
"11122",7,2,2,6,2,5
"11123",7,2,2,9,2,4
"11124",7,1,1,9,1,7
"11125",7,2,1,7,1,7
"11126",7,2,1,10,2,2
"11127",7,2,1,10,1,7
"11128",7,1,2,10,1,7
"11129",7,1,1,9,2,7
"11130",7,1,2,7,2,7
"11131",7,2,2,8,2,8
"11132",7,1,2,10,2,6
"11133",7,2,2,8,1,7
"11134",7,1,2,10,1,6
"11135",7,2,1,8,2,5
"11136",7,2,2,7,3,7
"11137",7,2,1,9,2,4
"11138",7,2,2,3,1,6
"11139",7,2,2,7,3,5
"11140",7,2,2,5,3,5
"11141",7,3,1,5,1,7
"11142",7,2,2,10,1,7
"11143",7,2,1,8,2,5
"11144",7,1,2,1,1,5
"11145",7,2,2,7,2,5
"11146",7,2,2,10,2,6
"11147",7,2,1,8,2,7
"11148",7,2,1,10,1,7
"11149",7,2,2,7,2,6
"11150",7,1,2,10,3,1
"11151",7,2,2,6,5,5
"11152",7,2,2,6,2,2
"11153",7,2,2,8,2,NA
"11154",7,1,1,8,2,6
"11155",7,2,2,10,1,NA
"11156",7,2,2,10,4,4
"11157",7,2,1,9,4,7
"11158",7,2,2,7,2,6
"11159",7,1,1,10,1,8
"11160",7,1,2,10,1,5
"11161",7,2,1,9,2,6
"11162",7,1,2,8,2,3
"11163",7,1,1,10,3,5
"11164",7,2,2,4,1,4
"11165",7,3,2,7,3,1
"11166",7,1,2,9,1,8
"11167",7,2,2,5,4,1
"11168",7,2,1,8,2,4
"11169",7,2,1,7,3,3
"11170",7,2,2,7,2,6
"11171",7,3,2,5,3,5
"11172",7,1,2,10,1,8
"11173",7,1,1,10,2,3
"11174",7,2,2,5,3,5
"11175",7,2,2,10,3,7
"11176",7,2,1,8,2,5
"11177",7,2,1,8,1,5
"11178",7,2,2,9,1,NA
"11179",7,1,2,7,1,NA
"11180",7,2,2,8,3,1
"11181",7,2,2,9,1,8
"11182",7,2,2,7,3,2
"11183",7,3,2,1,3,5
"11184",7,2,2,NA,2,2
"11185",7,2,2,10,2,8
"11186",7,1,2,9,2,6
"11187",7,2,2,8,4,5
"11188",7,2,2,9,2,6
"11189",7,2,2,8,2,6
"11190",7,3,2,8,2,1
"11191",7,2,1,7,2,5
"11192",7,1,2,8,2,7
"11193",7,4,1,1,5,2
"11194",7,2,1,10,3,7
"11195",7,1,2,9,2,1
"11196",7,2,1,4,2,7
"11197",7,1,2,10,2,7
"11198",7,3,2,9,2,6
"11199",7,2,2,10,2,8
"11200",7,2,2,8,2,1
"11201",7,2,2,10,1,5
"11202",7,1,1,9,2,3
"11203",7,2,2,9,1,5
"11204",7,2,2,9,2,6
"11205",7,2,2,8,2,7
"11206",7,2,2,8,2,2
"11207",7,2,2,9,2,5
"11208",7,2,2,7,2,6
"11209",7,2,1,10,1,5
"11210",7,1,1,8,2,5
"11211",7,2,2,4,3,3
"11212",7,2,1,8,3,3
"11213",7,2,1,10,2,3
"11214",7,1,2,10,1,6
"11215",7,1,1,10,2,3
"11216",7,2,2,7,3,4
"11217",7,3,2,3,4,3
"11218",7,1,2,8,2,7
"11219",7,2,2,6,3,8
"11220",7,1,2,8,2,6
"11221",7,2,1,8,2,6
"11222",7,3,2,10,3,7
"11223",7,2,1,10,2,5
"11224",7,3,2,8,3,4
"11225",7,1,1,10,1,1
"11226",7,2,2,4,3,4
"11227",7,1,1,10,2,3
"11228",7,2,1,9,2,5
"11229",7,2,2,7,1,5
"11230",7,1,2,9,1,7
"11231",7,3,2,8,2,3
"11232",7,2,2,8,1,6
"11233",7,2,1,NA,2,4
"11234",7,2,2,6,1,7
"11235",7,1,1,7,1,6
"11236",7,2,2,6,2,5
"11237",7,3,1,5,3,6
"11238",7,1,1,10,2,NA
"11239",7,2,1,9,2,4
"11240",7,2,2,5,2,4
"11241",7,2,2,6,2,3
"11242",7,2,2,7,2,6
"11243",7,2,2,5,3,5
"11244",7,2,2,10,2,6
"11245",7,1,2,9,1,7
"11246",7,1,1,10,1,4
"11247",7,2,1,6,1,3
"11248",7,2,2,8,3,4
"11249",7,2,2,9,2,3
"11250",7,2,2,9,3,7
"11251",7,2,2,6,3,2
"11252",7,2,1,10,2,9
"11253",7,1,2,6,1,6
"11254",7,2,2,8,1,5
"11255",7,2,2,8,2,7
"11256",7,1,2,9,2,7
"11257",7,1,1,2,2,4
"11258",7,2,1,8,2,6
"11259",7,2,2,7,2,3
"11260",7,2,2,7,2,5
"11261",7,1,2,10,2,6
"11262",7,2,1,10,1,8
"11263",7,3,2,4,4,2
"11264",7,2,2,9,2,2
"11265",7,2,2,10,2,3
"11266",7,2,2,7,2,4
"11267",7,3,2,7,1,5
"11268",7,2,1,10,2,1
"11269",7,2,2,8,1,7
"11270",7,2,2,4,4,4
"11271",7,1,1,7,1,6
"11272",7,1,1,10,2,NA
"11273",7,3,1,5,3,2
"11274",7,2,1,8,2,2
"11275",7,1,2,10,2,4
"11276",7,1,2,9,1,3
"11277",7,2,2,7,2,6
"11278",7,1,1,8,2,6
"11279",7,2,1,8,2,4
"11280",7,2,2,7,2,4
"11281",7,2,2,9,1,5
"11282",7,3,2,4,2,3
"11283",7,1,2,8,1,7
"11284",7,1,1,6,2,6
"11285",7,3,2,10,3,5
"11286",7,3,2,4,2,5
"11287",7,2,1,9,2,4
"11288",7,2,2,6,3,6
"11289",7,2,1,8,2,8
"11290",7,3,2,9,3,4
"11291",7,2,2,8,1,8
"11292",7,2,2,7,2,4
"11293",7,1,2,9,1,6
"11294",7,2,1,9,3,7
"11295",7,2,1,7,2,7
"11296",7,2,1,8,2,6
"11297",7,2,2,8,2,6
"11298",7,2,1,2,3,8
"11299",7,1,1,9,1,5
"11300",7,1,2,10,NA,6
"11301",7,2,1,8,3,4
"11302",7,1,1,10,2,2
"11303",7,1,2,10,2,3
"11304",7,2,2,10,2,8
"11305",7,1,2,6,3,7
"11306",7,3,2,8,2,4
"11307",7,2,1,8,1,3
"11308",7,2,2,10,2,5
"11309",7,2,2,10,4,5
"11310",7,3,2,4,3,5
"11311",7,2,1,9,1,6
"11312",7,2,1,3,2,2
"11313",7,2,2,8,3,7
"11314",7,1,2,8,1,6
"11315",7,2,2,9,3,7
"11316",7,2,1,9,2,4
"11317",7,1,1,10,2,7
"11318",7,1,2,8,1,2
"11319",7,2,2,10,3,7
"11320",7,1,2,9,1,5
"11321",7,2,2,10,3,6
"11322",7,1,1,7,2,8
"11323",7,2,2,9,1,6
"11324",7,2,1,8,2,5
"11325",7,2,2,7,4,7
"11326",7,3,2,6,3,1
"11327",7,2,1,10,2,NA
"11328",7,1,2,10,1,4
"11329",7,2,2,7,2,5
"11330",7,2,2,9,2,7
"11331",7,2,2,6,1,5
"11332",7,2,1,8,2,4
"11333",7,1,2,8,1,4
"11334",7,1,2,8,2,5
"11335",7,3,2,7,2,7
"11336",7,4,2,1,2,9
"11337",7,1,1,6,1,5
"11338",7,2,2,5,4,5
"11339",7,2,2,9,1,6
"11340",7,1,2,10,1,2
"11341",7,2,2,5,2,5
"11342",7,2,2,8,2,6
"11343",7,2,2,7,2,5
"11344",7,2,1,8,2,3
"11345",7,1,1,9,2,6
"11346",7,1,1,7,1,7
"11347",7,2,2,6,2,7
"11348",7,2,2,8,2,6
"11349",7,1,1,10,2,5
"11350",7,3,2,5,2,6
"11351",7,2,2,9,1,8
"11352",7,1,2,8,1,6
"11353",7,2,2,10,2,6
"11354",7,1,1,5,1,7
"11355",7,1,2,7,1,6
"11356",7,2,1,8,2,9
"11357",7,1,2,10,1,5
"11358",7,2,2,7,3,2
"11359",7,2,2,6,2,7
"11360",7,2,2,7,2,7
"11361",7,2,2,9,2,6
"11362",7,2,1,8,3,8
"11363",7,3,2,7,2,7
"11364",7,2,2,8,1,6
"11365",7,2,1,8,2,6
"11366",7,2,2,8,2,6
"11367",7,2,2,5,3,4
"11368",7,2,1,7,2,6
"11369",7,2,2,8,2,7
"11370",7,2,1,10,2,10
"11371",7,2,1,5,2,1
"11372",7,4,2,4,4,7
"11373",7,1,1,10,4,1
"11374",7,2,1,8,2,7
"11375",7,2,2,7,2,4
"11376",7,2,2,10,1,6
"11377",7,3,2,5,2,4
"11378",7,3,2,5,3,5
"11379",7,2,1,7,3,3
"11380",7,1,1,1,1,1
"11381",7,2,2,9,2,9
"11382",7,2,1,8,2,7
"11383",7,2,2,7,2,4
"11384",7,1,1,8,3,2
"11385",7,2,1,8,2,7
"11386",7,1,1,10,1,9
"11387",7,2,2,8,2,5
"11388",7,2,2,7,3,4
"11389",7,2,2,7,3,4
"11390",7,2,2,7,3,3
"11391",7,2,2,6,3,3
"11392",7,1,2,8,2,7
"11393",7,2,1,10,3,8
"11394",7,1,1,10,2,6
"11395",7,1,2,8,1,7
"11396",7,2,1,7,2,6
"11397",7,2,2,7,2,6
"11398",7,1,1,10,2,7
"11399",7,3,2,9,3,7
"11400",7,2,1,8,2,7
"11401",7,1,1,6,2,6
"11402",7,2,1,5,3,3
"11403",7,2,2,5,3,4
"11404",7,4,2,10,4,8
"11405",7,2,2,9,1,7
"11406",7,2,2,10,1,7
"11407",7,2,2,6,1,5
"11408",7,2,2,9,4,1
"11409",7,1,2,8,1,4
"11410",7,2,2,5,2,5
"11411",7,2,2,3,3,4
"11412",7,4,2,3,2,3
"11413",7,2,2,8,1,5
"11414",7,2,2,9,2,5
"11415",7,2,2,8,1,5
"11416",7,1,2,5,3,5
"11417",7,2,1,8,2,5
"11418",7,2,2,9,3,8
"11419",7,2,2,4,1,6
"11420",7,2,2,5,3,5
"11421",7,2,2,10,1,5
"11422",7,2,2,6,2,4
"11423",7,2,1,9,2,4
"11424",7,1,2,9,1,6
"11425",7,2,1,8,3,6
"11426",7,2,1,7,2,4
"11427",7,2,2,6,2,3
"11428",7,2,1,8,2,4
"11429",7,2,1,10,1,8
"11430",7,2,1,8,3,3
"11431",7,2,1,8,1,5
"11432",7,2,1,3,2,3
"11433",7,2,1,7,2,5
"11434",7,4,1,10,2,10
"11435",7,3,2,1,1,3
"11436",7,1,2,10,1,5
"11437",7,2,2,10,3,4
"11438",7,2,2,9,1,6
"11439",7,2,2,8,2,2
"11440",7,3,1,7,3,5
"11441",7,2,2,7,2,6
"11442",7,2,1,8,2,5
"11443",7,2,2,7,2,4
"11444",7,3,2,5,4,3
"11445",7,2,1,10,2,7
"11446",7,2,2,10,2,9
"11447",7,2,2,8,1,3
"11448",7,1,1,10,1,6
"11449",7,2,2,8,1,5
"11450",7,2,1,10,2,6
"11451",7,1,1,10,2,5
"11452",7,2,1,8,2,5
"11453",7,2,2,6,2,4
"11454",7,1,1,7,1,5
"11455",7,1,2,8,2,5
"11456",7,2,2,7,2,3
"11457",7,2,2,8,2,6
"11458",7,2,2,8,1,7
"11459",7,2,1,8,2,4
"11460",7,2,2,6,2,5
"11461",7,2,1,10,2,1
"11462",7,2,2,9,3,3
"11463",7,2,2,10,1,5
"11464",7,3,1,5,3,5
"11465",7,1,1,10,2,8
"11466",7,1,2,10,1,6
"11467",7,1,2,9,1,4
"11468",7,2,2,5,3,4
"11469",7,2,2,8,2,7
"11470",7,2,1,5,2,4
"11471",7,2,1,9,2,6
"11472",7,3,2,5,3,5
"11473",7,1,1,8,1,10
"11474",7,2,2,7,1,7
"11475",7,3,2,7,2,3
"11476",7,1,2,8,1,7
"11477",7,1,1,9,2,4
"11478",7,2,2,10,4,7
"11479",7,2,2,7,2,6
"11480",7,2,2,9,1,6
"11481",7,2,1,9,1,6
"11482",7,2,1,10,2,6
"11483",7,2,1,7,2,7
"11484",7,3,2,5,3,5
"11485",7,1,1,10,2,7
"11486",7,1,2,8,1,8
"11487",7,1,2,8,2,7
"11488",7,1,1,10,1,5
"11489",7,2,2,8,2,3
"11490",7,1,2,9,1,7
"11491",7,2,2,8,2,5
"11492",7,2,2,6,3,6
"11493",7,2,2,9,2,4
"11494",7,1,1,10,2,7
"11495",7,2,2,7,2,9
"11496",7,2,1,10,3,7
"11497",7,2,2,10,2,6
"11498",7,1,2,8,1,6
"11499",7,2,2,10,2,6
"11500",7,2,2,9,3,4
"11501",7,2,1,5,2,NA
"11502",7,2,2,8,2,4
"11503",7,2,1,7,3,1
"11504",7,2,1,10,3,6
"11505",7,2,2,4,3,4
"11506",7,2,2,8,2,7
"11507",7,2,2,8,2,6
"11508",7,2,2,8,1,4
"11509",7,1,2,10,2,6
"11510",7,3,2,5,3,5
"11511",7,2,2,8,2,3
"11512",7,2,2,6,2,5
"11513",7,1,2,10,1,7
"11514",7,2,1,8,2,2
"11515",7,2,2,7,3,5
"11516",7,1,2,10,1,8
"11517",7,2,1,6,2,6
"11518",7,2,2,3,4,1
"11519",7,1,2,8,2,7
"11520",7,1,2,10,1,5
"11521",7,1,2,8,3,7
"11522",7,3,2,6,3,4
"11523",7,2,2,7,3,3
"11524",7,2,2,8,2,7
"11525",7,2,1,8,2,2
"11526",7,1,1,6,2,4
"11527",7,2,2,8,2,5
"11528",7,3,2,9,1,7
"11529",7,2,2,7,1,3
"11530",7,2,1,9,3,3
"11531",7,3,2,5,3,6
"11532",7,1,1,9,1,8
"11533",7,1,2,10,1,7
"11534",7,2,2,8,2,6
"11535",7,2,2,6,3,6
"11536",7,1,1,6,2,4
"11537",7,3,2,4,2,6
"11538",7,2,2,6,2,2
"11539",7,2,2,7,2,8
"11540",7,2,1,7,1,4
"11541",7,1,1,8,2,3
"11542",7,2,1,9,1,5
"11543",7,2,2,10,2,5
"11544",7,2,1,8,1,4
"11545",7,2,1,10,2,4
"11546",7,2,1,7,3,4
"11547",7,1,1,10,1,6
"11548",7,3,2,5,2,3
"11549",7,2,2,10,2,5
"11550",7,1,1,9,1,7
"11551",7,1,2,9,2,9
"11552",7,2,2,8,2,5
"11553",7,2,2,8,2,5
"11554",7,2,2,7,1,5
"11555",7,2,2,8,3,5
"11556",7,2,1,4,3,7
"11557",7,1,1,4,2,1
"11558",7,2,2,7,1,4
"11559",7,1,1,9,1,6
"11560",7,2,1,7,2,4
"11561",7,2,1,7,3,4
"11562",7,2,2,5,2,5
"11563",7,2,2,5,4,4
"11564",7,2,2,5,2,7
"11565",7,3,2,7,3,3
"11566",7,1,2,8,1,6
"11567",7,2,2,8,2,9
"11568",7,2,2,8,2,7
"11569",7,2,2,8,2,6
"11570",7,2,2,9,2,5
"11571",7,2,2,7,2,5
"11572",7,2,1,9,1,8
"11573",7,2,2,8,1,5
"11574",7,NA,NA,NA,NA,NA
"11575",7,2,1,5,3,6
"11576",7,2,2,7,2,6
"11577",7,2,2,10,2,3
"11578",7,2,1,8,3,7
"11579",7,1,1,1,3,4
"11580",7,1,2,8,2,3
"11581",7,2,2,8,1,7
"11582",7,3,2,8,3,5
"11583",7,4,2,2,4,4
"11584",7,2,1,7,3,3
"11585",7,1,1,8,1,6
"11586",7,2,2,9,2,5
"11587",7,2,2,10,2,4
"11588",7,2,1,8,3,6
"11589",7,2,2,8,2,7
"11590",7,2,2,8,1,5
"11591",7,2,2,8,2,4
"11592",7,2,1,9,2,7
"11593",7,2,1,6,4,1
"11594",7,2,2,7,2,5
"11595",7,3,2,7,2,9
"11596",7,2,1,8,2,3
"11597",7,1,NA,8,3,NA
"11598",7,2,2,8,3,5
"11599",7,2,2,8,2,6
"11600",7,3,2,5,3,5
"11601",7,3,2,7,3,6
"11602",7,3,2,4,3,1
"11603",7,2,2,3,1,3
"11604",7,2,2,6,3,5
"11605",7,2,1,8,2,8
"11606",7,2,2,2,2,5
"11607",7,1,2,7,1,4
"11608",7,2,2,8,3,3
"11609",7,2,2,8,2,8
"11610",7,2,2,8,3,6
"11611",7,2,2,8,2,7
"11612",7,1,1,9,1,8
"11613",7,2,2,10,2,5
"11614",7,2,2,10,3,1
"11615",7,2,1,8,2,8
"11616",7,2,2,8,3,6
"11617",7,2,2,8,2,7
"11618",7,2,2,8,2,6
"11619",7,1,2,5,1,5
"11620",7,2,2,6,2,6
"11621",7,1,2,10,2,2
"11622",7,2,2,7,2,7
"11623",7,2,1,6,1,6
"11624",7,1,2,10,1,7
"11625",7,2,1,10,2,4
"11626",7,1,1,10,1,9
"11627",7,1,1,10,1,5
"11628",7,2,2,10,2,5
"11629",7,2,2,8,2,5
"11630",7,2,1,9,2,6
"11631",7,2,2,10,1,7
"11632",7,2,2,9,3,6
"11633",7,2,1,10,2,5
"11634",7,2,2,7,2,8
"11635",7,2,1,8,3,7
"11636",7,2,2,5,2,3
"11637",7,2,1,7,1,5
"11638",7,2,2,7,2,5
"11639",7,1,1,8,1,6
"11640",7,3,2,7,3,2
"11641",7,2,2,9,2,4
"11642",7,2,2,8,1,7
"11643",7,2,2,8,1,4
"11644",7,1,2,7,2,7
"11645",7,2,1,7,1,6
"11646",7,2,1,10,2,8
"11647",7,3,2,10,3,2
"11648",7,1,2,7,3,5
"11649",7,2,1,8,2,5
"11650",7,2,2,6,3,5
"11651",7,2,2,7,3,NA
"11652",7,1,2,8,2,7
"11653",7,1,2,9,2,2
"11654",7,2,1,6,2,4
"11655",7,1,2,10,1,7
"11656",7,1,2,8,3,6
"11657",7,2,2,10,3,6
"11658",7,2,2,8,2,4
"11659",7,2,1,9,1,5
"11660",7,1,2,10,2,5
"11661",7,2,2,8,2,4
"11662",7,3,2,5,3,4
"11663",7,2,2,2,4,6
"11664",7,1,1,9,2,4
"11665",7,1,2,8,1,5
"11666",7,2,2,10,2,5
"11667",7,2,2,1,2,5
"11668",7,2,2,8,1,2
"11669",7,1,2,4,2,NA
"11670",7,2,2,10,2,6
"11671",7,2,2,9,3,4
"11672",7,2,2,7,2,5
"11673",7,1,1,7,1,5
"11674",7,2,2,8,2,4
"11675",7,2,2,8,2,5
"11676",7,2,2,7,2,5
"11677",7,2,2,8,2,7
"11678",7,2,2,8,3,5
"11679",7,1,1,8,1,4
"11680",7,1,1,10,2,4
"11681",7,2,1,6,3,3
"11682",7,2,1,8,3,8
"11683",7,1,2,7,2,6
"11684",7,2,1,10,2,5
"11685",7,2,2,7,1,2
"11686",7,1,1,10,2,8
"11687",7,2,1,7,2,7
"11688",7,2,1,9,2,5
"11689",7,1,2,10,1,6
"11690",7,1,1,10,1,6
"11691",7,3,2,6,3,2
"11692",7,2,1,8,2,4
"11693",7,1,2,9,2,2
"11694",7,3,2,3,4,5
"11695",7,2,2,9,3,6
"11696",7,1,1,10,1,8
"11697",7,2,2,7,2,6
"11698",7,1,2,9,2,6
"11699",7,2,2,7,3,6
"11700",7,2,1,10,2,5
"11701",7,2,2,9,2,9
"11702",7,2,2,8,2,7
"11703",7,2,2,10,2,7
"11704",7,1,2,10,1,6
"11705",7,3,2,3,2,4
"11706",7,2,2,4,2,4
"11707",7,3,2,7,4,3
"11708",7,3,2,5,4,3
"11709",7,2,2,8,4,1
"11710",7,2,2,3,3,4
"11711",7,2,1,7,3,3
"11712",7,3,2,3,2,NA
"11713",7,2,2,6,4,3
"11714",7,2,2,7,3,7
"11715",7,1,1,8,2,9
"11716",7,2,2,8,1,6
"11717",7,1,1,8,2,4
"11718",7,2,1,8,1,6
"11719",7,1,2,7,2,5
"11720",7,1,1,9,1,8
"11721",7,2,2,6,2,6
"11722",7,2,2,8,2,5
"11723",7,2,1,8,2,6
"11724",7,2,1,9,2,8
"11725",7,2,2,8,2,7
"11726",7,2,2,5,3,1
"11727",7,2,1,8,2,7
"11728",7,2,2,7,2,4
"11729",7,2,1,7,4,1
"11730",7,3,2,3,4,1
"11731",7,2,2,8,2,7
"11732",7,3,2,5,4,6
"11733",7,3,1,7,2,3
"11734",7,2,1,1,3,5
"11735",7,2,2,7,4,5
"11736",7,2,2,8,1,NA
"11737",7,1,2,10,2,6
"11738",7,2,2,8,2,3
"11739",7,1,2,10,1,8
"11740",7,1,2,10,1,9
"11741",7,2,2,10,2,4
"11742",7,2,2,6,2,3
"11743",7,2,2,8,2,3
"11744",7,2,2,8,2,2
"11745",7,1,2,8,1,6
"11746",7,2,1,9,2,9
"11747",7,2,2,7,2,1
"11748",7,1,2,7,1,5
"11749",7,1,1,10,1,8
"11750",7,1,1,5,2,6
"11751",7,2,2,6,2,6
"11752",7,4,2,1,3,5
"11753",7,2,2,9,3,4
"11754",7,2,2,8,2,5
"11755",7,2,1,9,2,6
"11756",7,2,1,9,2,5
